id,name,mgmt,moi,cat,sex,cluster_name,block_name,district_name,school_type,assembly_name,parliament_name,pincode,address,landmark,bus,coord
31913,GKLPS MUTHRAYANAPUR,ed,kannada,Lower Primary,co-ed,banavasi,kanakapura,ramnagara,primary,,,, ,,,
31915,GKLPS KARIKALDODDI,ed,kannada,Lower Primary,co-ed,banavasi,kanakapura,ramnagara,primary,Ramanagaram,Bangalore Rural,562112, ,,,POINT(77.5028976666667 12.64892)
31917,GKHPS SARAHADDINADODDI,ed,kannada,Upper Primary,co-ed,hunasanahalli,kanakapura,ramnagara,primary,,,, ,,,
31919,GKHPS H. KOTTANURU,ed,kannada,Upper Primary,co-ed,chikka muduvadi,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562117, ,,,POINT(77.330219 12.5801196666667)
31920,GKLPS UDARAHALLI,ed,kannada,Lower Primary,co-ed,chikka muduvadi,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562117, ,,,POINT(77.3458593333333 12.583501)
31924,GUHPS KANAKAPURA,ed,kannada,Upper Primary,co-ed,chakanahalli,kanakapura,ramnagara,primary,,,, ,,,
31925,GKLPS NAIKARADODDI,ed,kannada,Lower Primary,co-ed,hegganuru,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562119, ,,,POINT(77.4165813333333 12.3129)
31926,GKLPS MEDARADODDI,ed,kannada,Lower Primary,co-ed,chikka muduvadi,kanakapura,ramnagara,primary,Ramanagaram,Bangalore Rural,571511, ,,,POINT(77.342422 12.613999)
31927,GUHPS MELE KOTE,ed,kannada,Upper Primary,co-ed,chakanahalli,kanakapura,ramnagara,primary,,,, ,,,
31928,GKLPS KUPPEDODDI,ed,kannada,Lower Primary,co-ed,hegganuru,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562119, ,,,POINT(77.4061223333333 12.313685)
31929,GKLPS BELIKOTTANURU,ed,kannada,Lower Primary,co-ed,chikka muduvadi,kanakapura,ramnagara,primary,Ramanagaram,Bangalore Rural,571511, ,,,POINT(77.315079 12.588598)
31931,GUHPS HAROHALLI,ed,kannada,Upper Primary,co-ed,chakanahalli,kanakapura,ramnagara,primary,Ramanagaram,Bangalore Rural,562112, ,,,POINT(77.4707394642857 12.6798173214286)
31932,GKLPS BASAVANADODDI,ed,kannada,Lower Primary,co-ed,chikka muduvadi,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562117, ,,,POINT(77.3608 12.59736)
31934,GUHPS SATANUR,ed,kannada,Upper Primary,co-ed,chakanahalli,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562126, ,,,POINT(77.3217406666667 12.4479196666667)
31935,GKLPS BYLALU,ed,kannada,Lower Primary,co-ed,chikka muduvadi,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562117, ,,,POINT(77.34008 12.59878)
31937,GUHPS CHIKKAMUDAVADI,ed,kannada,Upper Primary,co-ed,chakanahalli,kanakapura,ramnagara,primary,Ramanagaram,Bangalore Rural,562117, ,,,POINT(77.379733 12.6193403333333)
31940,GKLPS HOSADODDI,ed,kannada,Lower Primary,co-ed,hegganuru,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562119, ,,,POINT(77.4231843333333 12.362063)
31941,GULPS KAREM KHAN DODDI,ed,kannada,Lower Primary,co-ed,chakanahalli,kanakapura,ramnagara,primary,Ramanagaram,Bangalore Rural,562117, ,,,POINT(77.380419 12.611038)
31942,GKLPS HARIJANADODDI,ed,kannada,Lower Primary,co-ed,hegganuru,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562119, ,,,POINT(77.4306683333333 12.3549633333333)
31945,GKLPS SHIVAPUR,ed,kannada,Lower Primary,co-ed,hegganuru,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562117, ,,,POINT(77.3835164285714 12.3982)
31947,GKLPS VADIKEKATTE,ed,kannada,Lower Primary,co-ed,hegganuru,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562119, ,,,POINT(77.4166893333333 12.362157)
31950,GKLPS HULIYA,ed,kannada,Lower Primary,co-ed,hegganuru,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562126, ,,,POINT(77.360521 12.350761)
31952,GULPS DODDA MARALAVADI,ed,kannada,Lower Primary,co-ed,chakanahalli,kanakapura,ramnagara,primary,Ramanagaram,Bangalore Rural,562121, ,,,POINT(77.526061 12.611001)
31954,GKLPS HEGGANURDODDI,ed,kannada,Lower Primary,co-ed,hegganuru,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562119, ,,,POINT(77.4155555357143 12.3217876785714)
31956,GULPS ADANAKUPPE,ed,kannada,Lower Primary,co-ed,chakanahalli,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562117, ,,,POINT(77.4479538636364 12.5665434090909)
31958,GULPS RAMPUR DODDI,ed,kannada,Lower Primary,co-ed,chakanahalli,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562117, ,,,POINT(77.4820125 12.4460001388889)
31959,GULPS THOKOSANDTRA,ed,kannada,Lower Primary,co-ed,chakanahalli,kanakapura,ramnagara,primary,Ramanagaram,Bangalore Rural,562121, ,,,POINT(77.4962366666667 12.5851186666667)
31960,GULPS ACHALU,ed,kannada,Lower Primary,co-ed,chakanahalli,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562126, ,,,POINT(77.3636465 12.4779)
6745,GHPSNAYAKARAMBEEDHI,ed,kannada,Upper Primary,co-ed,therakanambe,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571123, ,,,POINT(76.7840956666667 11.7716186666667)
31962,GKHPS KOOTAGANAHALLI,ed,kannada,Upper Primary,co-ed,chikka muduvadi,kanakapura,ramnagara,primary,Kanakapura,Bangalore Rural,562117, ,,,POINT(77.3519413333333 12.552161)
31963,GKLPS HANUMANAHALLI,ed,kannada,Lower Primary,co-ed,chikka muduvadi,kanakapura,ramnagara,primary,Ramanagaram,Bangalore Rural,562117, ,,,POINT(77.4113296666667 12.6280753333333)
31964,GKMPS HAROHALLY,ed,kannada,Upper Primary,co-ed,harohalli,kanakapura,ramnagara,primary,Ramanagaram,Bangalore Rural,562112, ,,,POINT(77.4700225555556 12.6804882222222)
3097,GHPS   INDIRA NAGAR (W),ed,kannada,Upper Primary,co-ed,indiranagar,bellary west,bellary,primary,Bellary City,Bellary,583104, ,,,POINT(76.908465952381 15.1556157142857)
33464,GHPS SHAHAPUR,ed,kannada,Upper Primary,co-ed,hitnal,koppal,koppal,primary,,,, ,,,
33465,GKHPS RATHNAPURI,ed,kannada,Upper Primary,co-ed,ratnapuri,hunsur,mysore,primary,Hunsur,Mysore,571105, ,,,POINT(76.3412223333333 12.234264)
33468,GKHPS UYIGONDANAHALLI,ed,kannada,Upper Primary,co-ed,ratnapuri,hunsur,mysore,primary,Hunsur,Mysore,571189, ,,,POINT(76.33232 12.2019226666667)
33470,GKLPS DODDAKOPPALU,ed,kannada,Lower Primary,co-ed,ratnapuri,hunsur,mysore,primary,Hunsur,Mysore,571189, ,,,POINT(76.334095 12.186758)
33471,GHPS ANNURU HADI,ed,kannada,Upper Primary,co-ed,chamenalli,h.d.kote,mysore,primary,Heggadadevankote,Chamarajanagar,571114, ,,,POINT(76.2757423333333 12.1619813333333)
33472,GHPS BHIMANAHALLI,ed,kannada,Upper Primary,co-ed,chamenalli,h.d.kote,mysore,primary,Heggadadevankote,Chamarajanagar,571114, ,,,POINT(76.2787 12.1858596666667)
33477,GHPS CHAMENAHALLI HUNDI,ed,kannada,Upper Primary,co-ed,chamenalli,h.d.kote,mysore,primary,Heggadadevankote,Chamarajanagar,571125, ,,,POINT(76.38294 12.158599)
33478,GUHPS NEHRU NAGAR,ed,urdu,Model Primary,co-ed,urdu central,mysore north,mysore,primary,,,, ,,,
33484,GHPS HUNASEKUPPE,ed,kannada,Upper Primary,co-ed,chamenalli,h.d.kote,mysore,primary,Heggadadevankote,Chamarajanagar,571114, ,,,POINT(76.2633285 12.0172505)
33485,GLPS K N PURA,ed,kannada,Lower Primary,co-ed,giribovi pallya,mysore north,mysore,primary,,,, ,,,
33486,GKHPS HOSA HUNDI,ed,kannada,Upper Primary,co-ed,devalapura,mysore rural,mysore,primary,Chamundeshwari,Mysore,571311, ,,,POINT(76.6700743333333 12.248531)
33487,GHPS MANTI HADI,ed,kannada,Upper Primary,co-ed,chamenalli,h.d.kote,mysore,primary,Heggadadevankote,Chamarajanagar,571125, ,,,POINT(76.35424 12.1589966666667)
33488,GHPS MEDAR BLOCK,ed,kannada,Upper Primary,co-ed,hebbal,mysore north,mysore,primary,Chamaraja,Mysore,570021, ,,,POINT(76.6427092727273 12.3292390909091)
33489,GKHPS KOCHANAHALLI,ed,kannada,Upper Primary,co-ed,devalapura,mysore rural,mysore,primary,Varuna,Chamarajanagar,571302, ,,,POINT(76.691128 12.1949855)
33497,GHPS HOSAJALPURI,ed,kannada,Upper Primary,co-ed,horseline,mysore north,mysore,primary,Narasimharaja,Mysore,570007, ,,,POINT(76.665243 12.324503)
33498,GHPS HOSAVARANCHI,ed,kannada,Upper Primary,co-ed,ratnapuri,hunsur,mysore,primary,Hunsur,Mysore,571189, ,,,POINT(76.305455 12.2071996666667)
33499,GHPS SATYA NAGAR,ed,kannada,Upper Primary,co-ed,horseline,mysore north,mysore,primary,,,, ,,,
33501,GUHPS SHANTHI NAGAR,ed,kannada,Upper Primary,co-ed,urdu central,mysore north,mysore,primary,,,, ,,,
33502,GHPS HUNDIMALA,ed,kannada,Upper Primary,co-ed,ratnapuri,hunsur,mysore,primary,Hunsur,Mysore,571189, ,,,POINT(76.3224413333333 12.1949783333333)
33503,GUHPS UDAYAGIRI,ed,kannada,Upper Primary,co-ed,urdu central,mysore north,mysore,primary,Narasimharaja,Mysore,570007, ,,,POINT(76.672047 12.328821)
33508,GKHPS SOMESHWARAPURA,ed,kannada,Upper Primary,co-ed,devalapura,mysore rural,mysore,primary,Varuna,Chamarajanagar,571311, ,,,POINT(76.697778 12.2080823333333)
33510,GHPS KUTTAWADI,ed,kannada,Upper Primary,co-ed,ratnapuri,hunsur,mysore,primary,Hunsur,Mysore,571189, ,,,POINT(76.373859 12.1789823333333)
33512,GHPS PADUKOTE,ed,kannada,Upper Primary,co-ed,ratnapuri,hunsur,mysore,primary,Heggadadevankote,Chamarajanagar,571125, ,,,POINT(76.341338 12.1583776666667)
33021,G.U.H.P.S Kesrae GULNAZ BANU,ed,kannada,Upper Primary,co-ed,urdu central,mysore north,mysore,primary,,,, ,,,
33514,"RABBANI MASQ,NR MOHALLA",ed,urdu,Lower Primary,co-ed,urdu central,mysore north,mysore,primary,,,, ,,,
33518,GKHPS ECHAGALLI,ed,kannada,Upper Primary,co-ed,bokalli,nanjangud,mysore,primary,Varuna,Chamarajanagar,571302, ,,,POINT(76.6564213333333 12.159301)
33523,GKHPS HALLIDIDDI,ed,kannada,Upper Primary,co-ed,bokalli,nanjangud,mysore,primary,Varuna,Chamarajanagar,571302, ,,,POINT(76.6677 12.1666976666667)
33525,GHPS SEEHALLI,ed,kannada,Upper Primary,co-ed,mugur,t.n.pura,mysore,primary,T.Narasipur,Chamarajanagar,571101, ,,,POINT(76.9025149047619 12.2954896666667)
33526,GUHPS KESARE RADHA,ed,kannada,Upper Primary,co-ed,urdu central,mysore north,mysore,primary,Narasimharaja,Mysore,570007, ,,,POINT(76.6630026666667 12.34108)
33528,GHPS KUKKARALLI,ed,kannada,Upper Primary,co-ed,ashokapuram,mysore south,mysore,primary,Chamaraja,Mysore,570009," , mysore",,,POINT(76.6281423333333 12.305224)
33532,GHPS KANAKAGIRI,ed,kannada,Upper Primary,co-ed,ashokapuram,mysore south,mysore,primary,,,," , mysore",,,
33534,GHPS NEW ITTIGEGUDU SCHOOL,ed,kannada,Upper Primary,co-ed,ashokapuram,mysore south,mysore,primary,Krishnaraja,Mysore,570010," , mysore",,,POINT(76.6632583333333 12.3049993333333)
33536,GHLPS REHAMANIA,ed,urdu,Upper Primary,co-ed,urdu,mysore south,mysore,primary,,,," , mysore",,,
33537,GUHPS REHMANIA URDU SCHOOL,ed,urdu,Upper Primary,co-ed,urdu,mysore south,mysore,primary,,,," , mysore",,,
33539,GHPS HELAVARA HUNDI,ed,kannada,Upper Primary,co-ed,mugur,t.n.pura,mysore,primary,Varuna,Chamarajanagar,571124," , mysore",,,POINT(76.891196 12.2043813333333)
32986,G.H.P.S Pailwan Baswavya,ed,kannada,Lower Primary,co-ed,ashokapuram,mysore south,mysore,primary,,,, ,,,
32876,GKLPS RAJIVGANDHINAGAR,ed,kannada,Lower Primary,co-ed,vajara halli,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,560060,"Agara Grama Panchayath, Kanakapura Main Road, Kengeri Hobli, Rajivgandhi Nagar",Near Rajivgandhi Nagar Bus Stop,"212, 213",POINT(77.51839 12.83256)
32873,GKLPS LAKSHMIPURA (VAJARA HALLI),ed,kannada,Lower Primary,co-ed,vajara halli,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,560060,"Agara Grama Panchayath, Kanakapura Main Road, Lakshmipura",Lakshmi Temple,"211, 213",POINT(77.51286 12.83414)
33044,GKLPS GOLLAHALLI (GANAPATHIHALLI),ed,kannada,Lower Primary,co-ed,huluvenahalli,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,560074,"chikkanahalli p tavarekere h, bangalore",chandrappa circle,,POINT(77.4608445167542 12.8974264348)
32105,GKHPS CHUNCHANAGUPPE,ed,kannada,Upper Primary,co-ed,ganapathi halli,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Chunchanguppe Post, Thavarekere Hobli, Chunchanguppe",Behind B.S.N.L Office & Grama Panchayath Office,"227 A, 227 B, 227 C, 228 D",POINT(77.38615 12.90999)
32733,GKHPS UTTIRI,ed,kannada,Upper Primary,co-ed,kaggalipura,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,560082,"Uttari, Kagglipura Post, Uttarahalli Hobli, Bangalore South, Uttari",Near Uttari Bus Stop,216,POINT(77.49436 12.81799)
32108,GKHPS GANAPATHI HALLI,ed,kannada,Upper Primary,co-ed,ganapathi halli,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Chunchanaguppe Post, Tavarekere Hobli, Ganapathihalli",Cream Colour Ganapathihalli Water Tank,"227 A, 227 Z",POINT(77.39591 12.91271)
31991,GKLPS SEEGEHALLI (ANCHEPALYA),ed,kannada,Lower Primary,co-ed,k gollahalli,south-1,bangalore u south,primary,Magadi,Bangalore Rural,562109,"K.Gollahalli Post, Kengeri Post, S-1, Seegehalli",Near Seegehalli Bus Stop,228 C,POINT(77.4527 12.81844)
32742,GKHPS KADHIRENAHALLI,ed,kannada,Upper Primary,co-ed,hosakerehalli,south-1,bangalore u south,primary,Padmanaba Nagar,Bangalore South,560028,"Ranadhira Kanteerava Road, Banashankari 2nd Stage, 10th Cross, Kadhirenahalli",Near Ganapathi Temple,0,POINT(77.56 12.92)
32743,GKHPS KUMARASWAMY LAYOUT,ed,kannada,Upper Primary,co-ed,vasanthapura,south-1,bangalore u south,primary,Bangalore South,Bangalore Rural,560061,"11th Main Road, Chandra Nagar, Banashankari 2nd Stage, Kumara Swamy Layout ",Near Pipeline Road,"15, 15E, 15G",POINT(77.56315 12.9005)
32119,GKLPS PURADAPALYA,ed,kannada,Lower Primary,co-ed,ganapathi halli,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Tavarekere Post, Tavarekere Hobli, Bangalore, Puradapalya",Near Chamundeshwari Temple,"242 K, 242 H",POINT(77.37804 12.94725)
33165,GKLPS 18TH CROSS MALLESWARAM,ed,kannada,Lower Primary,co-ed,malleswaram,north-2,bangalore u north,primary,Malleshwaram,Bangalore North,560055,"18th Cross, Sampige Road, Bangalore, Malleshwaram",Compound Inside CET Exam Board,,POINT(77.57004 13.00826)
32465,GKHPS BHOVIPALYA,ed,kannada,Lower Primary,co-ed,krishnanandanagara,north-1,bangalore u north,primary,Mahalakshmi Layout,Bangalore North,560086,"2nd Main Road, 2nd Cross, Mahalakshmipuram, Bhovipalya",Near Ganesha Temple & Behind Anjaneya Swamy Temple,"77 E, 80",POINT(77.54766 13.00602)
32238,GKLPS GANAKALLU (TAVAREKERE),ed,kannada,Lower Primary,co-ed,cholanayakanahalli,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Tavarekere Post, Tavarekere Hobli, Bangalore, Ganakallu",Infront Ganakallu Bus Stop,242 JA,POINT(77.38233 12.95752)
32249,GULPS TAVAREKERE (TAVAREKERE),ed,urdu,Lower Primary,co-ed,taverekere,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Magadi Main Road, Tavarekere Post, Tavarekere Hobli, Bangalore, Tavarekere",Beside Masjid & Near Tavarekere Bus Stop,"242 A, 242 B, 242 Z",POINT(77.39847 12.96508)
32469,GKLPS ASHOKPURAM SLUM,ed,kannada,Lower Primary,co-ed,krishnanandanagara,north-1,bangalore u north,primary,Mahalakshmi Layout,Bangalore North,560022,"Gajanana 2nd, Yeshwanthpuram Post, Yeshwanthpuram Hobli, Bangalore, Ashokpuram Slum",Beside S.V.T.Ing Factory,"T.12, 258, 259, 260",POINT(77.54638 13.01973)
33056,GKLPS GIDADAPALYA,ed,kannada,Lower Primary,co-ed,sunkadakatte jantha colony,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,560060,"Magadi Main Road, Tavarekere Post, Tavarekere Hobli, Bangalore, Gidadapalya",Near Bahadur Company Godown (Pataki),242 FA,POINT(77.43457 12.9584)
32766,GKLPS VADDARAHALLI,ed,kannada,Lower Primary,co-ed,machohalli,north-1,bangalore u north,primary,Yelahanka,Chikkballapur,562130,"Kadaba Gere Post, Dasanpura Hobli, Vadara Halli",Near Vadara Halli Bus Stop,"245Q, 245D",POINT(77.44664 13.01487)
32244,GKLPS METIPALYA,ed,kannada,Lower Primary,co-ed,taverekere,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Tavarekere To Nelamangala Main Road, Tavarekere Post, Tavarekere Hobli, Bangalore, Mettipalya",Near Mettipalya Bus Stop,"242 A, 242 B, 242 Z",POINT(77.40332 12.99284)
32247,GKLPS VARTHURU (TAVAREKERE),ed,kannada,Lower Primary,co-ed,taverekere,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Tavarekere To Nelamangala Main Road, Tavarekere Post, Tavarekere Hobli, Bangalore, Varthuru",Opposite Maramma Devi Temple,"242 T, 242 L, 242 TC, 374",POINT(77.4023 12.98557)
32243,GKLPS MARENAHALLI (TAVAREKERE),ed,kannada,Lower Primary,co-ed,cholanayakanahalli,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Magadi Main Road, Tippagondana Halli Post, Thavarekere Hobli, Bangalore, Marenahalli",Beside Ashwath Katte,"242Z, 242PA, 242E",POINT(77.36009 12.97222)
32231,GKHPS CHOLANAYAKANAHALLI (TAVAREKERE),ed,kannada,Upper Primary,co-ed,taverekere,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Magadi Main Road, Tippagondana Halli Post, Thavarekere Hobli, Bangalore, Cholanayakana Halli",Opposite Cholanayakana Halli Grama Panchayath Office,"242E, 242PA, 242Z",POINT(77.35974 12.96057)
32236,GKLPS BYCHAGUPPE,ed,kannada,Lower Primary,co-ed,taverekere,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Magadi Main Road, Guruvabhovi Palya, Janatha Colony, Thavarekere Post, Thavarekere Hobli, Bangalore, Bychaguppe",Infront Mariyamma Temple,242U,POINT(77.3887 12.974)
32239,GKLPS GANGAPPANAHALLI,ed,kannada,Lower Primary,co-ed,cholanayakanahalli,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Thippagondanahalli Post, Tavarekere Hobli, Bangalore, Gangappanahalli",Near Gangappanahalli Bus Stop,"242 C, 242 Z",POINT(77.3527 12.95715)
32760,GKLPS GARUDACHARPALYA,ed,kannada,Lower Primary,co-ed,machohalli,north-1,bangalore u north,primary,Yelahanka,Chikkballapur,562130,"Kadabagere Post, Dasanpura Hobli, Garudachar Palya",Near Garudachar Palya Bus Stop,242 N,POINT(77.42904 12.98509)
32233,GKHPS GANGENAHALLI,ed,kannada,Upper Primary,co-ed,taverekere,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Tavarekere Post, Tavarekere Hobli, Bangalore, Gangenahalli",Near Anjaneya Swamy Temple,242 Q,POINT(77.39154 12.98316)
33055,GKLPS CHANNADASIPALYA,ed,kannada,Lower Primary,co-ed,sunkadakatte jantha colony,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Magadi Main Road, Tavarekere Post, Tavarekere Hobli, Bangalore, Channadasi Palya",Near Channadasi Palya Bus Stop,"242 A, 242 B, 242 Z",POINT(77.4148 12.96996)
33188,GKLPS MARIYAPPANA PALYA SLUM,ed,kannada,Lower Primary,co-ed,prakashnagara,north-2,bangalore u north,primary,Rajaji Nagar,Bangalore Central,560021,"#398, 5th Main Road, 3rd Cross, Masjid Block, Srirampura, Bangalore, Mariyappanapalya",Near Chamundeshwari Devi Temple,,POINT(77.55859 12.99669)
32749,GKHPS KADABAGERE,ed,kannada,Upper Primary,co-ed,machohalli,north-1,bangalore u north,primary,Yelahanka,Chikkballapur,562130,"Kadaba Gere Post, Dasanpura Hobli, Kadaba Gere",Near Kadaba Gere Bus Stop,"245C, 245K, 245R",POINT(77.43325 12.99732)
32756,GKLPS BAIYANDANAHALLI,ed,kannada,Lower Primary,co-ed,machohalli,north-1,bangalore u north,primary,Yelahanka,Chikkballapur,562130,"Kadaba Gere Post, Dasanpura Hobli, Baiyandana Halli",Near Baiyandana Halli Bus Stop,"245H, 245Q",POINT(77.44247 13.00595)
32752,GKHPS MACHOHALLI,ed,kannada,Upper Primary,co-ed,machohalli,north-1,bangalore u north,primary,Yelahanka,Chikkballapur,562130,"Bapa Village Post, Dasanpura Hobli, Machohalli",Opposite Machohalli Bus Stop,"240, 240 A, 240 B, 240 D, 240 E",POINT(77.45322 13.00611)
32750,GKHPS KG LAKKENAHALLI,ed,kannada,Upper Primary,co-ed,machohalli,north-1,bangalore u north,primary,Yelahanka,Chikkballapur,562130,"Laxmipura Post, Dasanpura Hobli, K.G.Lakenahalli",,,POINT(77.4599 13.01737)
32657,GKLPS RAJAGOPAL NAGARA,ed,kannada,Lower Primary,co-ed,laggere,north-1,bangalore u north,primary,Rajarajeshwarinagar,Bangalore Rural,560086,"Sampige Road, Basappa Ashwath Katte, 7th Cross, Peenya 2nd Stage, Rajagopal Nagar",Near Laggere Bus Stop,"251, 252",POINT(77.51402 13.01151)
32248,GKLPS YELLAPPANAPALYA,ed,kannada,Lower Primary,co-ed,cholanayakanahalli,south-1,bangalore u south,primary,Yeshvanthapura,Bangalore North,562130,"Magadi Main Road, Thippagondanahalli Post, Tavarekere Hobli, Bangalore, Yellappanapalya",Near Siddeshwara Swamy Temple,242 Z,POINT(77.33637 12.95198)
33299,GKHPS COOLI NAGARA,ed,kannada,Upper Primary,co-ed,peenya,north-1,bangalore u north,primary,Mahalakshmi Layout,Bangalore North,560058,"Nandini Layout Post, Kuli Nagar",Behind Nandini Layout Bus Stop,"501, 401, 500",POINT(77.52929 13.01381)
32830,GULPS INDIRA NAGARA COLONY,ed,urdu,Lower Primary,co-ed,shivanagara,north-1,bangalore u north,primary,Rajaji Nagar,Bangalore Central,560079,"8th Cross, Thimmaiah Road, Rajaji Nagar, Indira Nagar",Behind Masjid,"80 A, 80 E, 86",POINT(77.54418 12.99595)
33237,GKHPS PILLAHALLI,ed,kannada,Upper Primary,co-ed,mathahalli,north-4,bangalore u north,primary,Yelahanka,Chikkballapur,560088,"Arishinakunte Post, Dasanapura Hobli, N-4, Pillahalli Colony",Near Pillahalli Colony Bus Stop,"255 C, 255 K",POINT(77.43414 13.10556)
32565,GKLPS MAHATHMAGANDINAGAR,ed,kannada,Lower Primary,co-ed,kurubarahalli,north-1,bangalore u north,primary,Mahalakshmi Layout,Bangalore North,560079,"Shankara Mutt Circle, WOC Road, 2nd Stage, N-1, Kurubarahalli",Near Shankar Mutt Temple,0,POINT(77.54055 13.00018)
33309,GUHPS SONDEKOPPA,ed,urdu,Upper Primary,co-ed,sondekoppa,north-1,bangalore u north,primary,Yelahanka,Chikkballapur,562130,"Sondekoppa Post, Dasanpura Hobli, Bangalore North 1, Sondekoppa",Behind Sondekoppa Bus Stop,"377, 374, 245",POINT(77.3842 13.02081)
32673,GKLPS RAMPALYA,ed,kannada,Lower Primary,co-ed,kudragera,north-4,bangalore u north,primary,Yelahanka,Chikkballapur,560088,"Huskuru Post, Dasanpura Hobli, N-4, Rampalya",Near Huskuru Cross Bus Stop,"255 A, 255 B, 255 D",POINT(77.4232 13.1147)
32653,GKHPS RAJIV GANDHI NAGARA,ed,kannada,Model Primary,co-ed,laggere,north-1,bangalore u north,primary,Rajarajeshwarinagar,Bangalore Rural,560086,"N-1, Peenya Post, Laggere, Rajiv Gandhi Nagar",Next Sri Bhavani Provision Store,,POINT(77.52391 13.0042)
32664,GKHPS HAROKYATHANAHALLI,ed,kannada,Upper Primary,co-ed,kudragera,north-4,bangalore u north,primary,Yelahanka,Chikkballapur,562130,"Makali Post, Dasanapura Hobli, Bangalore North, Haro Kyathanahalli",Beside Haro Kyathanahalli Kere,257A,POINT(77.44 13.05)
